_id,classe,spell,pa,pm,wakfu,po,text,spell_type,sprite
5f048ca996cc93cdf2af4dcc,eniripsa,Déphasage,3,0,0,1 - 4,"Ce sort applique l'état Régénération. Cet état augmente les soins reçus par la cible. L'Eniripsa ne peut poser qu'une seule Régénération par équipe.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/627.png
5f048ca996cc93cdf2af4dcd,eniripsa,Rénisurrection,3,0,0,1 - 4,"Ce sort applique l'état Régénération. Cet état augmente les soins reçus par la cible. L'Eniripsa ne peut poser qu'une seule Régénération par équipe.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/624.png
5f048ca996cc93cdf2af4dce,eniripsa,Maîtrise des mots,2,0,true,1 - 4,"L'Eniripsa peut ressusciter un allié KO. Attention, un personnage ne peut être ressuscité qu'une seule fois par combat, et il mourra aussi si son réanimateur passe KO.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/646.png
5f048ca996cc93cdf2af4dcf,eniripsa,Hygiène,2,0,true,1 - 4,"L'Eniripsa peut ressusciter un allié KO. Attention, un personnage ne peut être ressuscité qu'une seule fois par combat, et il mourra aussi si son réanimateur passe KO.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5453.png
5f048caa96cc93cdf2af4dd0,eniripsa,Marque Explosoin,0,0,0,false,"En alternant avec habilité entre Nature et Contre Nature, l'Eniripsa améliore son Hygiène. Et une bonne hygiène augmente forcément les soins reçus et conférés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1537.png
5f048caa96cc93cdf2af4dd1,eniripsa,Maître Propagateur,0,0,0,false,"En alternant avec habilité entre Nature et Contre Nature, l'Eniripsa améliore son Hygiène. Et une bonne hygiène augmente forcément les soins reçus et conférés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/567.png
5f048caa96cc93cdf2af4dd2,eniripsa,Secours de Masse,0,0,0,false,"Spécialisation poussée des sciences occultes, l'Eniripsa améliore son gain de Propagateur tout en augmentant sa maitrise Air.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5455.png
5f048caa96cc93cdf2af4dd3,eniripsa,Constitution,0,0,0,false,"Spécialisation poussée des sciences occultes, l'Eniripsa améliore son gain de Propagateur tout en augmentant sa maitrise Air.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1415.png
5f048caa96cc93cdf2af4dd4,eniripsa,Transgression,0,0,0,false,"L'Eniripsa augmente les Points de Vie totaux de tous ses alliés. La valeur du bonus dépend de la valeur numérique du niveau de l'Eniripsa.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5454.png
5f048cab96cc93cdf2af4dd5,eniripsa,Absorption,0,0,0,false,"L'Eniripsa augmente les Points de Vie totaux de tous ses alliés. La valeur du bonus dépend de la valeur numérique du niveau de l'Eniripsa.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/628.png
5f048cab96cc93cdf2af4dd6,eniripsa,Régénérateur,0,0,0,false,"Les soins de l'Eniripsa dépendent désormais de sa capacité à se maintenir haut en vie : moins il a subit de dégâts, plus il soigne. De plus, il absorbe une partie des dégâts subis, le régénérant après chaque coup.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5451.png
5f048cb496cc93cdf2af4dd7,iop,Fulgur,3,0,0,1 - 3,Une frappe foudroyante du poing qui inflige des dégâts et enflamme le Iop.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/514.png
5f048cb896cc93cdf2af4dd8,iop,Epée Céleste,2,0,0,1 - 4,"Épée Céleste permet au Iop de frapper tous les adversaires à proximité et inflige d'avantage de dommages aux cibles qui ont tous leurs points de vie.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/518.png
5f048cbb96cc93cdf2af4dd9,iop,Super Iop Punch,3,0,0,1 - 2,"Le Iop bondit sur sa cible et lui retombe dessus en piqué diagonale. Et là, c'est l'hymne à la cruauté ! Un véritable autel dressé au culte de la barbarie.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/516.png
5f048cbf96cc93cdf2af4dda,iop,Epée du Jugement,4,0,0,1 - 1,"Jugement est un sort de zone particulièrement efficace puisqu'au lieu de blesser les alliés il augmente leurs dégâts.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/515.png
5f048cc496cc93cdf2af4ddb,iop,Colère de Iop,6,0,true,false,"L'apogée de l'arsenal guerrier du Iop : un sort brutal avec une énorme zone et très efficace contre les fuyards.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/519.png
5f048cc696cc93cdf2af4ddc,iop,Ebranler,2,0,0,1 - 2,Le Iop concentre la puissance de la Terre dans son poing pour donner un violent coup à sa cible.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/492.png
5f048cca96cc93cdf2af4ddd,iop,Roknocerok,4,0,0,1 - 4,"Roknocerok balance un rocher tombant du ciel qui entrave les mouvements de la cible et fait des dégâts à l'impact.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/495.png
5f048ccc96cc93cdf2af4dde,iop,Impact,3,0,0,3 - 4,"En effectuant un coup puissant, le Iop fait trembler le sol autour de lui et l'impact se propage jusqu'à la cible.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/505.png
5f048cd096cc93cdf2af4ddf,iop,Charge,3,0,0,2 - 4,"Le Iop se jette en avant et percute son adversaire de plein fouet. Lancé plusieurs tours de suite sur la même cible, la Charge occasionne d'avantage de dégâts.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/507.png
5f048cd396cc93cdf2af4de0,iop,Ravage,5,0,0,false,Le Iop frappe violemment le sol à ses pieds et crée une onde de choc blessant toutes les cibles à proximité.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/508.png
5f048cd696cc93cdf2af4de1,iop,Jabs,3,0,0,1 - 1,Des coups rapides qui ne manquent pas de punch ! Le combo permet de toucher plusieurs cibles avec un Jabs.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/509.png
5f048cda96cc93cdf2af4de2,iop,Rafale,true,0,0,1 - 2,"Le Iop effectue une succession de petits coups agiles. Le combo permet d'augmenter les points d'action du Iop et des alliés se trouvant autour de lui.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/501.png
5f048cdf96cc93cdf2af4de3,iop,Torgnole,2,0,0,1 - 2,"D'un violent coup de la paume, le lop frappe sa cible. Le combo permet de repousser la cible et de retirer un PA aux ennemis placés à côté d'un obstacle.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/500.png
5f048ce196cc93cdf2af4de4,iop,Eventrail,0,true,0,1 - 1,"Le Iop déclenche d'un coup de pied, un vent violent sur une cible proche. Le combo permet de faire des dégâts supplémentaires sur une seule cible.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/513.png
5f048ce796cc93cdf2af4de5,iop,Uppercut,0,0,true,1 - 1,"Un formidable coup de poing qui coûte uniquement du Wakfu. Le combo permet d'échauder les ennemis proches du Iop en plus d'augmenter les dégâts du prochain sort.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/511.png
5f048ce796cc93cdf2af4de6,iop,Bond,0,0,true,1 - 1,"Un formidable coup de poing qui coûte uniquement du Wakfu. Le combo permet d'échauder les ennemis proches du Iop en plus d'augmenter les dégâts du prochain sort.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/510.png
5f048ce996cc93cdf2af4de7,iop,Posture de Défense,2,0,true,false,Réduit les dégâts infligés par les adversaires qui ont plus de PV que le Iop.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/520.png
5f048ce996cc93cdf2af4de8,iop,Etendard de Bravoure,2,0,true,false,Réduit les dégâts infligés par les adversaires qui ont plus de PV que le Iop.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/4793.png
5f048cea96cc93cdf2af4de9,iop,Focus,2,0,0,1 - 4,"Tel un courageux leader, le Iop déploie un étendard qui renforce la résistance des cibles proche de lui. Une fois déployé, le Iop peut bondir proche de son étendard pour contrôler le terrain.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1397.png
5f048cea96cc93cdf2af4dea,iop,Heure de Gloire,2,0,0,1 - 4,"Tel un courageux leader, le Iop déploie un étendard qui renforce la résistance des cibles proche de lui. Une fois déployé, le Iop peut bondir proche de son étendard pour contrôler le terrain.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5130.png
5f048cea96cc93cdf2af4deb,iop,Amplification,0,0,0,false,"Ce sort permet de stocker la Puissance du Iop lorsqu'elle est à son apogée. La deuxième fois que le sort est utilisé, le Iop récupère sa Puissance sous la forme d'un bonus aux dégâts décuplé.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1398.png
5f048cea96cc93cdf2af4dec,iop,Virilité,0,0,0,false,"Ce sort permet de stocker la Puissance du Iop lorsqu'elle est à son apogée. La deuxième fois que le sort est utilisé, le Iop récupère sa Puissance sous la forme d'un bonus aux dégâts décuplé.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/525.png
5f048ceb96cc93cdf2af4ded,iop,Autorité,0,0,0,false,"De nature résistante, le Iop a une quantité de points de vie supérieur à la moyenne mais lorsqu'il parvient à se concentrer, les dégâts de son prochain sort sont augmentés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/523.png
5f048ceb96cc93cdf2af4dee,iop,Démonstration,0,0,0,false,"De nature résistante, le Iop a une quantité de points de vie supérieur à la moyenne mais lorsqu'il parvient à se concentrer, les dégâts de son prochain sort sont augmentés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/522.png
5f048ceb96cc93cdf2af4def,iop,Expert Tacleur,0,0,0,false,"Pour un Iop, un combat c'est aussi un show dont il est la star. Cela lui permet de bénéficier de bonus lorsqu'il effectue des actions déterminante et pour entamer efficacement les adversaires.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1399.png
5f048ceb96cc93cdf2af4df0,iop,Roi de la Colline,0,0,0,false,"Pour un Iop, un combat c'est aussi un show dont il est la star. Cela lui permet de bénéficier de bonus lorsqu'il effectue des actions déterminante et pour entamer efficacement les adversaires.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5102.png
5f048cec96cc93cdf2af4df1,iop,Compulsion,0,0,0,false,"En contrôlant son placement autour de l'Etendard, le Iop gagne une bonne dose de tacle et de dégâts.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/521.png
5f048cec96cc93cdf2af4df2,iop,Charge Furieuse,0,0,0,false,"En contrôlant son placement autour de l'Etendard, le Iop gagne une bonne dose de tacle et de dégâts.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/762.png
5f048cec96cc93cdf2af4df3,iop,Faille Sismique,0,0,0,false,"Le Iop se concentre sur une cible et lui fonce dessus ! Utilise pour l'empêcher de fuir grâce à l'augmentation de la portée de Focus et si celle-ci parvient tout se même à s'échaper le tour suivant, une bonne Charge lui rappelera de mauvais souvenirs.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5104.png
5f048cec96cc93cdf2af4df4,iop,Bravoure,0,0,0,false,"Le Iop se concentre sur une cible et lui fonce dessus ! Utilise pour l'empêcher de fuir grâce à l'augmentation de la portée de Focus et si celle-ci parvient tout se même à s'échaper le tour suivant, une bonne Charge lui rappelera de mauvais souvenirs.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5100.png
5f048cec96cc93cdf2af4df5,iop,Persécuteur,0,0,0,false,"La bravoure inée du Iop lui permet d'augmenter ses coups critiques lorsqu'il pare des attaques. Quelle aubaine quand la moitié de sa Parade est convertie en coups critiques !",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5103.png
5f048cf196cc93cdf2af4df6,cra,Flèche de Recul,4,0,0,1 - 4,"Cette flèche permet de faire reculer vos ennemis les plus dangereux. Après tout, un Crâ se bat de loin, non ?",élementaire,https://static.ankama.com/wakfu/portal/game/spell/612.png
5f048cf496cc93cdf2af4df7,cra,Flèche Ardente,2,0,0,2 - 5,Une flèche ardente idéale pour mettre le feu partout !,élementaire,https://static.ankama.com/wakfu/portal/game/spell/600.png
5f048cf896cc93cdf2af4df8,cra,Flèche Vorace,4,true,0,4 - 5,"Quand cette flèche touche sa cible, elle lui vole un peu de son feu intérieur pour en faire bénéficier au Crâ.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/601.png
5f048cfd96cc93cdf2af4df9,cra,Flèche Aveuglante,3,0,0,3 - 5,"Cette flèche dégage une telle lumière sur une petite zone qu'elle peut aveugler ses cibles, leur faisant perdre de la portée.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/603.png
5f048d0096cc93cdf2af4dfa,cra,"Flèche d'Immolation",4,0,0,1 - 4,"Cette flèche transforme vos ennemis en brochette grillée s'ils font la bêtise de s'aligner devant vous.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/604.png
5f048d0396cc93cdf2af4dfb,cra,Flèche Explosive,5,0,true,3 - 5,"Cette flèche explose lors de son impact au sol, touchant ainsi plusieurs ennemis à la fois. Un sort qui fait l'effet d'une bombe...",élementaire,https://static.ankama.com/wakfu/portal/game/spell/606.png
5f048d0696cc93cdf2af4dfc,cra,Flèche Criblante,3,0,0,2 - 5,Cette flèche très polyvalente est utile dans la plupart des situations.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/607.png
5f048d0a96cc93cdf2af4dfd,cra,Pluie de Flèches,4,0,0,4 - 6,"Le Crâ envoie une salve de flèches en l'air qui retombent du ciel sur sa cible. Idéal pour la clouer au sol.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/597.png
5f048d0c96cc93cdf2af4dfe,cra,Flèche Cinglante,3,0,0,2 - 4,"Une flèche qui cingle plus qu'elle ne perfore. Ça pourrait rendre cinglé. Mais c'est surtout pratique pour tenir ses adversaires à distance.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/593.png
5f048d1096cc93cdf2af4dff,cra,Flèche Perçante,5,0,0,2 - 4,"Cette flèche a la capacité de se diviser au point d'impact pour toucher plusieurs cibles. Pratique dans bien des situations !",élementaire,https://static.ankama.com/wakfu/portal/game/spell/599.png
5f048d1496cc93cdf2af4e00,cra,Flèche Destructrice,6,0,true,3 - 5,"Un sort au nom très prometteur... Il permet au Crâ d'infliger des dégâts conséquents à la cible.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/598.png
5f048d1896cc93cdf2af4e01,cra,Flèche Chercheuse,2,0,0,3 - 9,"Le sort Flèche Chercheuse permet d'infliger des dégâts légers de très loin. Il peut aussi permettre de rappeler à un allié — d'une flèche dans le derrière — de se décaler un peu pour vous permettre de viser vos cibles.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/594.png
5f048d1b96cc93cdf2af4e02,cra,Flèche Harcelante,3,0,0,2 - 6,"Ce sort permet au Crâ de harceler sa cible en lui retirant de l'Armure en plus de faire des dégâts.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/608.png
5f048d2096cc93cdf2af4e03,cra,Flèche Tempête,3,0,0,3 - 6,"Cette flèche provoque un déplacement d'air capable de toucher plusieurs ennemis à la fois. C'est ce que l'on appelle lâcher un vent.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/899.png
5f048d2796cc93cdf2af4e04,cra,Flèche Empoisonnée,5,0,true,3 - 6,"Le Crâ décoche une de ses flèches les plus dangereuses, la Flèche Empoisonnée. Celui qui la subit en souffrira pendant plusieurs tours.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/4812.png
5f048d2796cc93cdf2af4e05,cra,Balise Crâ,5,0,true,3 - 6,"Le Crâ décoche une de ses flèches les plus dangereuses, la Flèche Empoisonnée. Celui qui la subit en souffrira pendant plusieurs tours.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/4807.png
5f04a73e8057fe8bd9ca3bac,cra,Roulade,0,0,2,1 - 3,Roulade offre une grande mobilité au Crâ quand il en a vraiment besoin !,spécialité,https://static.ankama.com/wakfu/portal/game/spell/617.png
5f04a73e8057fe8bd9ca3bad,cra,Œil de Lynx,0,0,2,1 - 3,Roulade offre une grande mobilité au Crâ quand il en a vraiment besoin !,spécialité,https://static.ankama.com/wakfu/portal/game/spell/4806.png
5f04a73f8057fe8bd9ca3bae,cra,Retraite Balisée,0,2,true,false,"C'est grâce à ce sort que le Crâ forge sa réputation d'expert en combat à distance. Il lui permet d'atteindre les cibles les plus éloignées.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/4805.png
5f04a73f8057fe8bd9ca3baf,cra,Frappe Incisive,0,2,true,false,"C'est grâce à ce sort que le Crâ forge sa réputation d'expert en combat à distance. Il lui permet d'atteindre les cibles les plus éloignées.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/4808.png
5f04a73f8057fe8bd9ca3bb0,cra,Eclaireur,4,0,0,2 - 6,Cette flèche préventive permet au Crâ de dissuader ses adversaires de lui chercher des noises.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/652.png
5f04a73f8057fe8bd9ca3bb1,cra,Archer Futé,4,0,0,2 - 6,Cette flèche préventive permet au Crâ de dissuader ses adversaires de lui chercher des noises.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/4801.png
5f04a73f8057fe8bd9ca3bb2,cra,Vision Accrue,0,0,0,false,"Tirer de loin, c'est bien. Tirer son épingle du jeu en toutes situations, c'est mieux ! Ce passif permet au Crâ de tenir les combats sur la durée, ainsi que de régulièrement décocher une flèche plus puissante.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1420.png
5f04a7408057fe8bd9ca3bb3,cra,Insaisissable,0,0,0,false,"Tirer de loin, c'est bien. Tirer son épingle du jeu en toutes situations, c'est mieux ! Ce passif permet au Crâ de tenir les combats sur la durée, ainsi que de régulièrement décocher une flèche plus puissante.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5072.png
5f04a7408057fe8bd9ca3bb4,cra,Archerie,0,0,0,false,"Pour pouvoir tirer son épingle du jeu, un Crâ se doit d'être plus vif que ses adversaires, échappant à leurs coups.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/615.png
5f04a7408057fe8bd9ca3bb5,cra,Perforation,0,0,0,false,"Pour pouvoir tirer son épingle du jeu, un Crâ se doit d'être plus vif que ses adversaires, échappant à leurs coups.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/586.png
5f04a7408057fe8bd9ca3bb6,cra,Précision Crâ,0,0,0,false,Ce passif agrandit le potentiel de préparation du Crâ. Ça va faire mal...,spécialité,https://static.ankama.com/wakfu/portal/game/spell/2076.png
5f04a7408057fe8bd9ca3bb7,cra,Anticipation,0,0,0,false,Ce passif agrandit le potentiel de préparation du Crâ. Ça va faire mal...,spécialité,https://static.ankama.com/wakfu/portal/game/spell/5073.png
5f04a7418057fe8bd9ca3bb8,cra,"La Voie de l'Arc",0,0,0,false,"La clef du succès, c'est d'anticiper les mouvements de ses adversaires !",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5077.png
5f04a7418057fe8bd9ca3bb9,cra,Tir Puissant,0,0,0,false,"La clef du succès, c'est d'anticiper les mouvements de ses adversaires !",spécialité,https://static.ankama.com/wakfu/portal/game/spell/619.png
5f04a7418057fe8bd9ca3bba,cra,Tir Convergent,0,0,0,false,"Tir Puissant permet au Crâ d’augmenter ses chances d'infliger un Coup Critique et ses dégâts en Coup Critique.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6843.png
5f04a7498057fe8bd9ca3bbb,sadida,Vaporiser,2,0,0,1 - 4,Un petit sort qui inflige des dégâts Eau.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/921.png
5f04a74b8057fe8bd9ca3bbc,sadida,Larme du Sadida,4,0,0,1 - 6,"Une attaque qui inflige des dégâts conséquents sans ligne de vue, et qui peut soigner les alliés ou blesser les adversaires.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/918.png
5f04a74d8057fe8bd9ca3bbd,sadida,Gadoule,3,0,0,1 - 3,Un bain de boue qui soigne !,élementaire,https://static.ankama.com/wakfu/portal/game/spell/930.png
5f04a74f8057fe8bd9ca3bbe,sadida,Rouille,4,0,0,2 - 4,"Si le sort est ciblé sur un adversaire, le sort fait des dégâts dans toute la zone. Sinon, si le sort est ciblé sur un allié ou sur une case vide, le sort fait un soin dans toute la zone. Puissant mais à bien utiliser !",élementaire,https://static.ankama.com/wakfu/portal/game/spell/931.png
5f04a7518057fe8bd9ca3bbf,sadida,Drainage,5,0,0,1 - 4,Le Sadida draine les Points de Vie d’une cible et les transfère aux cibles proches.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/922.png
5f04a7538057fe8bd9ca3bc0,sadida,Ronce,3,0,0,1 - 4,Un sort qui inflige des dégâts Terre en fouettant à vif les adversaires un peu trop téméraires ou crée un bouclier de ronces sur un allié.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/925.png
5f04a7558057fe8bd9ca3bc1,sadida,Engrais,4,0,0,1 - 3,Un sort de Terre simple qui inflige des dégâts à la cible et lui vole un PM ou crée un bouclier de ronces sur un allié.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/929.png
5f04a75a8057fe8bd9ca3bc2,sadida,Herbes Folles,2,0,0,1 - 6,Herbes Folles invoque des plantes sauvages qui infligent des dégâts de Terre et réduisent le mouvement de leurs cibles.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/927.png
5f04a75c8057fe8bd9ca3bc3,sadida,Tremblement de Terre,3,0,0,false,"En invoquant les forces de la nature, le Sadida provoque un tremblement de terre qui sévit autour de lui et de chacune de ses poupées.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/935.png
5f04a75e8057fe8bd9ca3bc4,sadida,Ronces Multiples,5,0,true,2 - 5,Ce sort de zone ajoute du piquant à vos combats : il est contraignant mais peut toucher de nombreux adversaires et inflige de lourds dégâts.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/937.png
5f04a7628057fe8bd9ca3bc5,sadida,Relent Boisé,3,0,0,1 - 4,"Le Sadida pousse un souffle peu puissant, capable d’intoxiquer l’adversaire.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/932.png
5f04a7658057fe8bd9ca3bc6,sadida,Vent Empoisonné,2,0,0,3 - 4,Le Sadida invoque un puissant vent empoisonné affectant toutes les cibles dans une zone autour de la case ciblée.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/919.png
5f04a7668057fe8bd9ca3bc7,sadida,Coup de Froid,4,0,0,2 - 3,Ce sort permet de baisser les résistances tout en infligeant des dégâts.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/928.png
5f04a7698057fe8bd9ca3bc8,sadida,Kohmir,3,0,0,1 - 3,Kohmir permet au Sadida de tirer une cible durant un tour.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/934.png
5f04a76b8057fe8bd9ca3bc9,sadida,Bourrasque,2,0,0,2 - 4,"Bourrasque permet d'invoquer un vent violent, qui inflige des dégâts à la cible et repousse autour de celle-ci.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/938.png
5f04a76b8057fe8bd9ca3bca,sadida,La Surpuissante,2,0,0,2 - 4,"Bourrasque permet d'invoquer un vent violent, qui inflige des dégâts à la cible et repousse autour de celle-ci.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/911.png
5f04a76c8057fe8bd9ca3bcb,sadida,Sacrifice Poupesque,2,0,0,1 - 4,Le Sadida sacrifie une de ses poupées et récupère des PV en fonction de son niveau.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/920.png
5f04a76d8057fe8bd9ca3bcc,sadida,Arbre,2,0,0,1 - 4,Le Sadida sacrifie une de ses poupées et récupère des PV en fonction de son niveau.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/915.png
5f04a76d8057fe8bd9ca3bcd,sadida,La Voodoll,0,0,true,false,"Le Sadida se transforme en arbre pour un tour, il ne peut plus bouger, se soigne et augmente ses résistances.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/926.png
5f04a76d8057fe8bd9ca3bce,sadida,Eveil Sylvestre,3,0,true,1 - 4,Le Sadida invoque une Voodoll qui va venir assister ses alliés sur le terrain.,spécialité,https://static.ankama.com/wakfu/portal/game/spell/2210.png
5f04a83ac4b9bd209a20cf54,sadida,Ordre des Chênaies,2,0,true,1 - 3,"Le Sadida transmet l'essence même de la forêt à un membre de son équipe, éveillant ses sens à la beauté de la nature. Ce processus est long et dangereux mais il permet de rendre la vie à un allié tombé au combat.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/914.png
5f04a83ac4b9bd209a20cf55,sadida,Savoir Sadida,2,0,true,1 - 3,"Le Sadida transmet l'essence même de la forêt à un membre de son équipe, éveillant ses sens à la beauté de la nature. Ce processus est long et dangereux mais il permet de rendre la vie à un allié tombé au combat.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/917.png
5f04a83ac4b9bd209a20cf56,sadida,Prière Sadida,0,0,0,false,"""Plus on est de fous, plus on tue !"" Ce sort permet au Sadida de contrôler plus de poupées en même temps et d'augmenter leur efficacité.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/4959.png
5f04a83ac4b9bd209a20cf57,sadida,Lien Poupesque,0,0,0,false,"""Plus on est de fous, plus on tue !"" Ce sort permet au Sadida de contrôler plus de poupées en même temps et d'augmenter leur efficacité.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/916.png
5f04a83ac4b9bd209a20cf58,sadida,Garde Feuille,0,0,0,false,"Dans une symbiose absolue, le Sadida lie sa vie à celle de ses poupées. Ensemble, ils gagnent en résistance.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/913.png
5f04a83ac4b9bd209a20cf59,sadida,Exploupée,0,0,0,false,"Dans une symbiose absolue, le Sadida lie sa vie à celle de ses poupées. Ensemble, ils gagnent en résistance.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/933.png
5f04a83bc4b9bd209a20cf5a,sadida,Toxine Inoffensive,0,0,0,false,"Lorsqu’une poupée meurt, une partie de son âme retourne au Sadida. Une manière pour la poupée de se dévouer à son Sadida jusqu’au bout.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5055.png
5f04a83bc4b9bd209a20cf5b,sadida,Sadida Solitaire,0,0,0,false,"Lorsqu’une poupée meurt, une partie de son âme retourne au Sadida. Une manière pour la poupée de se dévouer à son Sadida jusqu’au bout.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/912.png
5f04a83bc4b9bd209a20cf5c,sadida,Murmures Sauvages,0,0,0,false,"Si le Sadida n'a pas de poupée sur le terrain, ses dégâts et ses soins sont augmentés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5058.png
5f04a83bc4b9bd209a20cf5d,sadida,Venimeux,0,0,0,false,"Si le Sadida n'a pas de poupée sur le terrain, ses dégâts et ses soins sont augmentés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5234.png
5f04a83bc4b9bd209a20cf5e,sadida,"Terrain d'entente",0,0,0,false,"Ce passif accroît les chances de retirer des PM et augmente les dégâts indirects réalisés. Dans le cas du Sadida, les dégâts indirects sont principalement des poisons.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/7053.png
5f04a842c4b9bd209a20cf5f,sacrieur,Sang pour Sang,3,0,0,1 - 1,Une attaque qui inflige des dégâts très corrects mais qui blesse aussi le Sacrieur.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/895.png
5f04a843c4b9bd209a20cf60,sacrieur,Furie Sanguinaire,2,0,0,0 - 6,"Le Sacrieur inflige à un allié, ou à lui-même, une partie de sa vie en dégâts pour augmenter les Dommages infligés au prochain sort. Furie Sanguinaire peut être très puissant en combinaison à Sacrifice pour se déplacer.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/887.png
5f04a845c4b9bd209a20cf61,sacrieur,Sang Brûlant,4,0,0,false,Le Sacrieur brûle une partie de son Armure pour infliger de lourds dégâts Feu aux cibles autour de lui.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/898.png
